Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
towne,9,9,8
tot,9,5,4
tomfitton,9,9,5
tomar,9,9,8
tolerance,9,9,9
tinayazdani,9,9,8
tick,9,9,9
threeyearold,9,9,9
thompson,9,9,9
thesispi,9,9,9
themoreyouknow,9,9,7
thejusticedept,9,9,6
texting,9,9,9
testified,9,9,9
territorial,9,9,9
terminate,9,8,8
temper,9,9,9
telegraph,9,8,7
teeup,9,9,9
teamtrump,9,9,7
te,9,9,8
tabled,9,9,9
sólo,9,9,8
systemic,9,9,9
syrie,9,9,3
synagogue,9,9,9
swiss,9,9,9
swamped,9,9,9
summit,9,9,9
successor,9,9,9
subvention,9,7,6
suburb,9,9,9
subsequently,9,9,9
sturgeon,9,9,9
stressanxiety,9,9,9
stoppage,9,9,9
stoney,9,9,9
stoke,9,9,9
stevenchase,9,9,8
steveguest,9,9,9
stephenmcneil,9,9,9
stephenharper,9,9,9
steph,9,9,9
starving,9,9,9
staffed,9,9,9
stabilize,9,9,9
sr,9,9,9
squarely,9,9,9
springbreak,9,9,9
sprayed,9,9,9
spinning,9,9,9
spewed,9,9,8
specially,9,9,9
spavor,9,9,9
spatialdistancing,9,9,8
sparking,9,9,9
sosnicaragua,9,9,3
soooo,9,9,9
solicitor,9,9,8
sob,9,8,8
snowmobile,9,9,9
smeared,9,9,9
ski,9,9,9
silverlinings,9,9,9
signage,9,9,9
showcasing,9,9,9
shirt,9,9,9
shaunrosenheim1,9,9,7
shandroresign,9,9,8
shaky,9,9,9
sfpelosi,9,9,8
sewage,9,9,8
settlement,9,9,9
settled,9,9,9
sepsis,9,7,7
sentomcotton,9,9,9
selected,9,9,9
seiu,9,9,9
scumbags,9,9,9
scottrowein,9,9,2
scicomm,9,9,9
scheming,9,9,9
scaleup,9,8,8
sayin,9,9,9
sausage,9,9,9
sanity,9,9,8
sanitaires,9,9,9
salir,9,8,8
sailing,9,9,9
safetyfirst,9,9,9
safeguarded,9,9,9
sadiq,9,9,9
rwi,9,9,9
rut,9,9,9
russiahoax,9,9,9
rthk,9,8,8
rsc,9,9,9
rridley11,9,9,8
royally,9,9,9
roundtable,9,9,9
rouge,9,9,9
rochester,9,8,8
robinhagues,9,9,3
roaring,9,9,9
riesgo,9,9,8
ridiculously,9,9,9
richly,9,9,9
richer,9,9,9
richardengel,9,9,9
reynolds,9,9,9
revolting,9,9,9
revoked,9,9,9
revert,9,9,9
retooling,9,9,9
retiree,9,9,9
retenir,9,9,9
resuscitate,9,9,9
repurposing,9,9,9
repurposed,9,9,9
repugnant,9,9,9
reprieve,9,9,9
repeal,9,9,9
repatriation,9,9,9
rendre,9,9,9
render,9,9,9
reimbursement,9,9,9
reign,9,9,9
recevoir,9,9,8
recess,9,9,9
rec,9,9,9
reasoning,9,9,9
realtor,9,9,7
realizes,9,9,9
rawstory,9,9,9
rapport,9,9,8
ranked,9,9,9
randy,9,7,7
railway,9,9,9
radiation,9,7,7
rabbit,9,7,7
quédateencasa,9,9,7
quel,9,9,9
qom,9,9,8
purposeless,9,9,9
publicleftist,9,9,9
présente,9,8,8
préoccupations,9,8,8
protein,9,9,9
prohibit,9,9,9
processed,9,9,7
priorité,9,9,9
prestation,9,9,9
presently,9,9,8
prescient,9,9,9
premise,9,9,9
premiere,9,9,7
preference,9,9,9
predator,9,9,9
precarious,9,9,9
prayed,9,9,9
pouvez,9,9,8
populace,9,9,9
popped,9,9,9
popn,9,7,7
pondering,9,9,9
polluter,9,9,9
policiers,9,9,8
plummet,9,9,9
plight,9,9,9
playwright,9,9,8
pivotal,9,9,9
pity,9,9,9
pirro,9,9,9
piling,9,9,9
photograph,9,8,8
philmarsom,9,9,2
peur,9,9,9
petri,9,9,9
persist,9,9,9
perish,9,9,9
perdue,9,8,8
pense,9,9,9
penetrated,9,9,9
peacefully,9,9,9
pdf,9,9,9
payton,9,8,8
payday,9,9,9
pathologically,9,9,9
parttime,9,9,9
parkboard,9,9,9
palmerreport,9,9,8
owning,9,9,9
oversee,9,8,8
overreacted,9,9,9
overreact,9,9,9
overpaid,9,9,9
overly,9,9,9
overloaded,9,9,9
overflowing,9,9,9
outta,9,9,9
outsource,9,9,9
outlining,9,9,9
outdoors,9,9,9
outbidding,9,9,9
outbid,9,9,9
otoole,9,9,9
osterholm,9,9,9
orillia,9,9,9
organizer,9,9,9
ordre,9,9,8
oral,9,8,6
opinionim,9,9,9
openborder,9,9,9
ontariocofc,9,9,8
oneteam,9,9,9
oncologist,9,9,9
oilsands,9,9,9
ofcalla,9,9,2
odious,9,9,9
oblige,9,9,8
obesity,9,9,9
nycs,9,9,9
nuevo,9,9,9
ntvnewsnl,9,9,8
novascotia,9,9,9
nouvel,9,9,9
notify,9,9,9
nosedived,9,9,9
nonpublic,9,9,9
nonmedical,9,9,9
noncovid19,9,9,9
nominated,9,9,9
nitrogen,9,9,9
nigga,9,9,9
newsandpolitics,9,9,4
nevertheless,9,9,9
neverending,9,9,8
nepotism,9,9,9
neoliberalism,9,9,9
neck,9,9,9
ncdc,9,8,7
navajo,9,9,8
nauseum,9,9,9
natgeo,9,9,9
médico,9,9,9
médicament,9,8,8
mysterysolvent,9,9,8
mutate,9,9,9
murica,9,9,9
mulvaney,9,8,8
moyens,9,9,9
mouthpiece,9,9,9
mortes,9,9,7
montrer,9,8,8
monstrous,9,9,9
mondaymorning,9,9,9
monaco,9,9,9
ml,9,8,8
mixing,9,9,9
mitchell,9,9,9
mindless,9,9,9
mindbogglingly,9,9,9
mighty200,9,9,9
middlesex,9,9,8
microbiologist,9,9,9
mga,9,7,4
mexicano,9,8,7
melting,9,9,9
melaniejoly,9,9,8
melanie,9,9,9
mek,9,9,7
mega,9,9,9
measles,9,8,8
mdantonieta,9,9,1
matthancock,9,9,9
mathematical,9,9,9
masssive,9,9,9
massie,9,9,9
marooned,9,9,9
markp1950,9,9,2
markcritch,9,9,9
mapping,9,9,9
mao,9,7,7
manipulation,9,9,8
manifesto2000,9,9,2
mainstreammedia,9,9,9
mai,9,9,9
macau,9,8,7
mac,9,9,9
lópez,9,9,7
lynnrahn1,9,9,2
lumberist,9,9,9
lorianne,9,9,9
lockdownontario,9,9,8
lockdowncanada,9,9,8
lockdown21,9,9,5
loblawson,9,9,9
literature,9,9,9
liquid,9,9,9
linking,9,9,9
linkedin,9,9,9
lindsay,9,9,9
limiter,9,8,8
limbo,9,9,9
liked,9,9,9
liberalism,9,9,9
lemondefr,9,9,2
leigh,9,9,9
lebanese,9,9,8
leaning,9,9,9
laureate,9,8,8
lauderdale,9,9,9
lat,9,8,8
langues,9,9,8
lagrange,9,9,9
kremlin,9,9,9
kovrig,9,9,9
knowledgeable,9,9,9
kita,9,4,1
kidshelpphone,9,9,9
kenny,9,9,9
keen,9,9,9
ke,9,8,8
kay,9,9,9
kavanaughhoax,9,9,9
karnataka,9,9,8
kamalaharris,9,9,9
kaitlancollins,9,9,9
junk,9,9,9
jumpstart,9,9,9
judy,9,9,9
judging,9,9,9
judgejeanine,9,9,6
jong,9,7,7
johnall63815927,9,9,8
jerusalem,9,9,9
ivy,9,9,9
itching,9,9,9
ist,9,8,7
irrational,9,9,9
iq,9,9,9
in🇨🇦,9,9,9
investigative,9,9,9
internacional,9,9,8
interment,9,9,9
intercity,9,9,9
interacted,9,9,9
integrated,9,8,8
insolvency,9,9,9
insightful,9,9,9
infirmés,9,9,8
infirmière,9,7,7
infamousvern,9,9,7
inconvenience,9,9,9
inclusive,9,8,8
impractical,9,9,8
impeachable,9,9,9
impairment,9,8,8
idle,9,9,9
identification,9,9,9
idaho,9,9,8
ianbrow97534170,9,9,2
ian,9,9,9
hume,9,8,8
hst,9,9,9
hotbed,9,9,9
hosps,9,9,9
hospitality,9,9,9
horacio,9,9,8
hoodwinked,9,9,5
hood,9,9,9
honourable,9,9,9
honey,9,9,9
homicide,9,7,7
historically,9,9,9
hindsight,9,9,9
hhsgov,9,9,9
helmet,9,8,8
helicopter,9,8,8
heartened,9,9,9
healthingca,9,9,8
harmreduction,9,9,6
harmless,9,9,9
hardware,9,9,9
hammertime,9,1,1
habib,9,9,9
gupta,9,9,8
gsawision,9,9,8
grâce,9,9,8
greenhouse,9,9,9
grass,9,9,9
grasped,9,9,9
granddaughter,9,9,9
grahamhill1234,9,9,2
governo,9,9,4
gouger,9,9,9
goon,9,9,9
goody,9,9,9
gofundme,9,8,8
gloom,9,9,9
glenmcgregor,9,9,6
gerald,9,9,9
geoffbuxcey,9,9,9
generational,9,9,9
gene,9,9,9
gearing,9,9,9
gd,9,9,9
gatineau,9,9,9
gaston,9,3,3
gary,9,9,9
gaping,9,9,9
gamechanger,9,9,9
g20org,9,9,9
fumbled,9,9,9
freelancer,9,9,9
fraudulent,9,9,9
forthcoming,9,9,9
forgets,9,9,9
forbidden,9,9,9
fooling,9,9,9
fo,9,8,8
flouting,9,9,9
floridalockdown,9,9,9
flagged,9,9,9
fking,9,9,9
financing,9,9,9
filth,9,9,9
filmyourhospital,9,9,8
figuring,9,9,9
fifty,9,9,9
fife,9,8,8
ff,9,9,9
fermés,9,9,9
ferguson,9,9,9
fen,9,9,8
feeble,9,8,8
federation,9,9,9
faux,9,9,9
fart,9,8,8
fanatic,9,9,9
factchecking,9,9,9
extortion,9,9,9
extort,9,6,6
extinction,9,9,9
expulsion,9,9,9
explodes,9,9,9
excluding,9,9,9
excess,9,9,9
exacerbate,9,9,9
evangelist,9,9,9
evacuation,9,9,9
eugenegu,9,9,9
essence,9,9,9
esperdod,9,9,6
eradication,9,9,9
ep,9,8,8
ensures,9,9,9
enslaved,9,9,9
enforceable,9,8,8
endemic,9,7,7
encouragement,9,9,9
emphasized,9,9,9
emotionally,9,9,9
embracing,9,9,9
elhawrani,9,9,9
eerily,9,9,9
economía,9,9,8
ecommerce,9,9,9
drmikeryan,9,9,9
dreadful,9,9,9
drain,9,9,9
drafted,9,9,9
domino,9,9,9
domestically,9,9,9
doctrine,9,9,9
doctorsofbc,9,9,9
dixon,9,5,5
distanced,9,9,9
disponible,9,9,9
disgraced,9,9,9
disestablish,9,9,9
discredited,9,9,9
disciplined,9,9,9
dis,9,9,9
dirt,9,8,8
directeur,9,9,7
didier,9,6,6
dibango,9,8,8
diazbalart,9,9,9
diarrhea,9,9,9
destabilize,9,9,7
depravity,9,9,9
denver,9,9,9
demonizing,9,9,9
demo,9,9,8
demandent,9,9,9
defundcbc,9,9,8
defied,9,9,9
deciding,9,9,9
davidstaplesyeg,9,9,9
dating,9,9,9
dat,9,9,5
darling,9,9,9
danny,9,9,9
dancer,9,8,7
côté,9,7,7
cybercentreca,9,9,8
cupboard,9,9,9
ctvqp,9,9,9
cruz,9,9,9
crowding,9,9,9
crimson,9,9,9
creditcard,9,9,9
crawl,9,8,8
craigaspencer,9,9,9
craft,9,9,9
cracking,9,9,9
cpac,9,9,9
covidiotinchief,9,9,3
covid19sask,9,9,7
covid19india,9,9,9
covid19france,9,9,9
covid19cuba,9,9,1
covid19aus,9,9,9
covfefe,9,6,5
corps,9,9,9
coroner,9,9,9
coronavirus🦠,9,9,9
coronavirustoronto,9,9,9
coronaviruss,9,9,9
coronavirusoutbreakindia,9,9,8
coronaboy,9,9,8
contradicts,9,9,9
contradiction,9,9,9
contradicted,9,9,9
contexte,9,9,9
constructive,9,9,9
considerably,9,9,9
condemns,9,9,9
conclude,9,9,9
comrade,9,9,9
compensate,9,9,8
communautés,9,8,8
colonialism,9,9,9
collateral,9,9,9
cody,9,9,9
cld,9,9,9
clair,9,9,9
cklw,9,9,9
civet,9,9,9
cityofhamilton,9,9,8
cigarette,9,8,8
chuckschumer,9,9,9
chowace,9,9,9
chinaisasshoe,9,9,9
chen,9,8,8
chemo,9,8,8
chemin,9,9,9
chelsea,9,7,7
cheerful,9,9,9
checkpoint,9,9,9
chatting,9,9,9
chanelrion,9,9,9
chad,9,9,9
certaines,9,9,7
cellophane,9,9,9
cdntax,9,9,8
ccot,9,9,8
cbsyougov,9,9,9
cbcpei,9,9,6
cave,9,8,8
catsoftwitter,9,9,8
caste,9,9,9
carolinian,9,9,9
caresact,9,9,9
cardiovascular,9,8,8
cardiologist,9,9,9
cardinal,9,8,8
cardboard,9,9,9
capacité,9,9,9
canadiennes,9,9,7
canadian🇨🇦,9,9,9
canadiangreens,9,9,9
canadianforces,9,9,9
canadaspatriots,9,9,9
canadaperu,9,9,9
calendar,9,9,9
caepdocs,9,9,6
buyer,9,9,9
bureaucratic,9,8,8
bureaucracy,9,9,9
bunk,9,6,6
bullock,9,9,9
briton,9,9,9
bride,9,9,9
brewing,9,9,9
breast,9,9,9
brandonbeckham,9,9,9
brad,9,9,9
boyle,9,9,8
bolster,9,9,9
bolsonarosp,9,8,5
bogota,9,5,5
bog,9,9,9
boasting,9,9,9
bnodesk,9,9,8
bluster,9,9,9
blossom,9,8,8
blink,9,9,9
bleak,9,9,9
blackout,9,9,9
bizpacreview,9,9,9
bioethics,9,8,7
bennyjohnson,9,9,9
bengal,9,8,7
behaving,9,9,9
bebest,9,9,9
bd,9,9,9
bcgreens,9,9,6
bcbluecon,9,9,9
battelle,9,9,9
bartender,9,9,9
balloon,9,9,9
balk,9,9,9
baker,9,9,9
bailing,9,9,9
awarded,9,9,9
avg,9,9,6
automated,9,8,8
auths,9,9,9
authoritative,9,9,9
augmentation,9,9,9
atrocious,9,9,9
aspiring,9,8,8
arena,9,9,9
approving,9,9,9
appreciates,9,9,9
appease,9,9,9
apologized,9,9,9
aparttogether,9,9,9
antiepidemic,9,8,7
anticipation,9,9,9
anosmia,9,9,9
animation,9,9,9
animales,9,6,6
amysiskind,9,9,8
amgarland,9,9,2
ama,9,7,7
alyssamilano,9,9,9
albertaseparation,9,9,8
agua,9,7,4
aga,9,9,9
affront,9,9,9
affluent,9,9,9
adopting,9,8,8
adjustment,9,9,9
adhering,9,9,9
adherence,9,7,7
adamparkhomenko,9,9,8
aching,9,9,9
acetaminophen,9,9,9
ace2,9,9,9
abusing,9,9,9
aborted,9,8,8
970,9,9,9
86498,9,9,9
858,9,9,9
847,9,9,9
8100,9,9,9
80k,9,9,9
754,9,9,9
750,9,9,9
743,9,9,9
610,9,9,9
5986,9,9,9
542,9,7,7
53578,9,9,9
503,9,9,9
4️⃣,9,9,9
4pm,9,9,9
4757,9,9,9
3pm,9,9,9
396,9,9,9
3600,9,9,9
350000,9,9,9
339,9,9,9
33000,9,9,9
326,9,9,8
32502,9,9,9
308,9,9,9
2yr,9,9,9
2hour,9,9,9
2903,9,9,1
271,9,9,9
25thamendment,9,9,8
2503,9,9,3
240,9,9,9
2203,9,9,1
1930s,9,9,9
1919,9,9,9
187,9,9,8
1700,9,9,9
169,9,9,9
15b,9,7,7
149,9,9,8
1472,9,9,9
13year,9,9,9
12469,9,9,9
121,9,9,9
1159pm,9,9,9
10779,9,9,9
0sundance,9,9,3
06,9,9,9
🇨🇦s,8,8,8
⁦yrp⁩,8,8,8
⁦speakerpelosi⁩,8,8,8
⁦nytimes⁩,8,8,8
⁦joebiden⁩,8,8,8
⁦4yearveteran,8,8,8
últimahora,8,8,8
équipements,8,8,8
zoonotic,8,8,8
zoomus,8,8,8
zaphod57,8,8,7
yfblanchet,8,8,5
yearolds,8,8,8
ye,8,7,7
xoxo,8,8,6
xiamenair,8,8,8
xhnews,8,8,7
wyden,8,7,7
worstpresidentinhistory,8,8,4
worldometer,8,8,8
worldhealthorganization,8,8,8
workshop,8,8,7
wikileaks,8,8,7
whitehorse,8,8,8
wherearetheventilators,8,8,8
whereabouts,8,8,8
wexit,8,8,6
wellknown,8,8,8
welcoming,8,8,8
wee,8,8,8
webinars,8,8,8
webcast,8,8,8
wcovid19,8,8,8
wayne,8,7,7
wandering,8,8,8
wallace,8,8,7
wakeupcanada,8,8,8
visceral,8,8,8
vindicated,8,8,8
vids,8,8,8
victorfedeli,8,8,7
verse,8,8,8
ventiladores,8,7,7
varao,8,8,8
vanfirerescue,8,8,8
uyghurs,8,8,8
utc,8,8,4
urine,8,7,7
upwards,8,8,8
upward,8,8,8
uproar,8,8,8
uploaded,8,8,8
upended,8,8,8
unusually,8,8,8
untraitors,8,8,6
unstoppable,8,8,8
unsolicited,8,8,8
unrelenting,8,8,8
unleashing,8,8,8
uniquely,8,8,8
unidentified,8,6,6
unending,8,8,8
undertaken,8,8,8
underreacted,8,8,8
undergoing,8,8,8
undemocratic,8,8,8
uncharted,8,8,8
unaffected,8,8,8
unaccountable,8,8,8
ukpolitics,8,8,3
ufcw,8,6,6
tying,8,8,8
tvanouvelles,8,8,7
tutor,8,8,8
turkish,8,8,8
ttchelps,8,7,6
tshirts,8,8,8
trumpin,8,8,8
trumpgop,8,8,8
trumpcrash,8,8,8
trumpcanuck,8,7,3
truebluecanadi1,8,8,7
trishregan,8,8,8
travis,8,8,8
travers,8,8,8
travaillent,8,8,8
transparently,8,8,8
trabajadores,8,8,8
tpostmillennial,8,8,8
touchées,8,8,8
torontonians,8,7,6
topple,8,8,8
tomorrow12river,8,8,1
tomb,8,8,8
tolerates,8,8,8
toi,8,7,7
tmz,8,8,6
tlmep,8,8,6
titled,8,8,8
tin,8,8,8
tiempos,8,8,8
thrives,8,8,8
thinly,8,8,8
therealkeean,8,8,8
themenzoid,8,8,8
thankatrucker,8,8,8
tfw,8,8,8
textile,8,8,8
teste,8,8,6
template,8,8,8
tellement,8,8,8
televising,8,8,8
tel,8,8,8
teaneck,8,2,2
tchanmd,8,8,6
tbh,8,8,8
taylor,8,8,8
tapered,8,8,8
takeoutdelivery,8,8,8
tailored,8,8,8
tagged,8,8,8
systematic,8,8,8
swim,8,8,8
surrounded,8,8,8
supremacy,8,8,8
suppose,8,8,8
supervised,8,8,7
summarize,8,8,8
subsidiary,8,8,8
subscriber,8,8,8
submission,8,8,8
stripping,8,8,8
strengthening,8,8,8
stored,8,8,8
stokes,8,7,7
stern,8,8,8
stepup,8,7,7
statnews,8,8,8
statistical,8,8,8
squirrel,8,5,5
spread—explain,8,8,8
spineless,8,8,8
spacing,8,8,8
spa,8,8,8
souza,8,8,8
soutenir,8,8,8
soothing,8,8,8
solves,8,8,8
solomonyue,8,8,5
solidaire,8,7,7
socioeconomic,8,8,8
snitch,8,8,8
smuggled,8,8,8
smallbusiness,8,8,8
smallbiz,8,8,8
slipped,8,8,8
slack,8,8,8
skylark,8,8,8
skit,8,8,8
skepticism,8,8,8
situación,8,8,7
sinister,8,8,8
singular,8,8,7
singlehandedly,8,8,7
sikerajr,8,8,1
sigue,8,8,8
signup,8,8,8
signallingabortions,8,8,8
sided,8,8,8
shpk,8,8,5
showcase,8,8,8
shouted,8,8,8
shoulda,8,8,8
shorebased,8,8,8
shimura,8,8,8
shesmegg82,8,8,2
sherman,8,8,8
shawn,8,8,8
shark,8,8,8
shandong,8,8,7
shameonyou,8,8,8
seulement,8,8,8
sethabramson,8,8,8
sergeibaka,8,7,7
serbia,8,6,6
sensor,8,8,8
sensationalism,8,8,8
senegal,8,7,7
senateca,8,6,6
semester,8,8,8
seller,8,6,6
selinarobinson,8,8,7
selfquarantining,8,8,8
selfquarantined,8,8,8
según,8,8,8
secrecy,8,8,8
screeching,8,8,8
scratched,8,8,8
scottreid,8,8,8
scotiabank,8,8,8
sciencedenying,8,8,8
schwartz,8,8,8
scariest,8,8,8
scarier,8,8,8
scan,8,8,7
scamvangelist,8,8,8
scamalert,8,8,8
scaled,8,8,8
savvy,8,8,8
saunders,8,7,7
sault,8,8,3
sarcastic,8,8,8
sanz,8,6,6
sanjay,8,8,7
samedi,8,8,7
saltwaterwendy,8,8,8
sacred,8,8,8
sachs,8,8,8
sabcnews,8,8,5
régime,8,8,6
ryanjespersen,8,8,8
rue,8,8,8
rubbing,8,8,8
rtcom,8,8,3
rosedc11,8,8,7
roommate,8,8,8
rona,8,7,7
robson,8,8,8
robferguson1,8,8,6
robertspalding,8,8,8
rne,8,8,8
rival,8,8,8
rifle,8,6,6
ridge,8,7,7
reçu,8,8,8
revoke,8,8,8
reviving,8,8,8
rev,8,8,8
reunite,8,8,8
returnees,8,8,8
retroactive,8,8,8
retraction,8,7,7
retard,8,8,7
resurfaces,8,8,8
resultado,8,6,6
reste,8,8,8
respirateurs,8,7,7
resister,8,8,7
researched,8,8,8
rescind,8,8,8
república,8,8,8
repulsive,8,8,8
reproductive,8,8,8
represented,8,8,8
reposting,8,8,8
repmattgaetz,8,8,8
replenished,8,8,8
replacing,8,8,8
replaces,8,8,8
repay,8,8,8
reopenamerica,8,8,8
renovation,8,8,8
rendezvous,8,8,8
regulator,8,6,6
regarder,8,8,3
reelect,8,8,7
redirected,8,8,8
redfield,8,8,8
reconsider,8,8,8
receptor,8,8,8
rebuild,8,8,8
realjoedick,8,8,2
realignment,8,8,8
rcmpgrcpolice,8,8,7
rcmb,8,8,2
ray,8,8,8
rated,8,8,8
rappelle,8,8,8
randomized,8,8,8
rampd,8,8,8
raking,8,8,8
rake,8,8,8
radically,8,8,8
quieren,8,7,7
queensu,8,8,8
quarterback,8,8,8
quarentinelife,8,8,8
qarmyinfo,8,8,4
pussy,8,8,8
pursue,8,8,8
purposeful,8,8,8
purge,8,7,7
pumping,8,8,8
puis,8,7,7
provincewide,8,8,8
prototype,8,7,7
protestors,8,8,8
proteger,8,8,8
protección,8,7,7
proposition,8,8,8
prone,8,8,8
prohibits,8,8,8
produire,8,8,8
prod,8,6,6
procured,8,8,8
prochains,8,8,8
proactively,8,8,8
privatized,8,7,7
prisonplanet,8,8,8
principled,8,8,8
pricing,8,8,8
priceless,8,8,8
priced,8,8,8
prerecorded,8,8,8
prenez,8,8,8
premature,8,8,8
pregnancy,8,8,8
prefers,8,8,8
predatory,8,8,8
precovid19,8,8,8
powder,8,8,8
postpandemic,8,8,8
portland,8,8,8
pornhub,8,7,6
popularity,8,8,8
popping,8,8,8
poorer,8,8,8
politicize,8,8,8
podría,8,8,6
podemos,8,8,8
pme,8,8,8
plutôt,8,8,8
plq,8,7,6
plotted,8,8,7
plein,8,8,8
plante,8,7,5
planetary,8,8,8
plainly,8,8,8
pla,8,8,8
pjmediacom,8,8,3
pinocchio,8,8,8
pinned,8,7,7
pillar,8,8,8
pie,8,8,8
pianist,8,8,8
phil,8,8,8
phenomenal,8,8,8
pete,8,8,7
persuade,8,8,8
persists,8,8,8
peerreviewed,8,8,8
pediatric,8,7,7
peddle,8,8,8
peculiar,8,8,8
paved,8,6,5
paula,8,7,7
patrickdiotte,8,8,7
participation,8,8,8
partagez,8,8,8
parlé,8,8,8
parcel,8,7,7
paranoid,8,8,8
pantry,8,7,7
pam,8,8,8
owing,8,8,8
owed,8,8,8
overtime,8,8,8
overtaking,8,8,8
overriding,8,7,7
overdue,8,8,8
outset,8,8,8
outpouring,8,8,8
outil,8,8,8
outfit,8,8,8
oslerhealth,8,8,8
osap,8,8,8
orwellian,8,8,8
organised,8,8,8
ordonne,8,8,8
orchestra,8,7,7
operates,8,8,8
ontarioshutdown,8,8,8
onseprotege,8,8,8
ons,8,6,5
ole,8,8,6
ol,8,8,8
oficial,8,7,6
od,8,8,8
obituary,8,7,7
oak,8,8,8
nutrition,8,8,8
nunes,8,8,8
nunca,8,8,8
nuit,8,8,8
nowruz,8,7,7
nouvelleécosse,8,8,6
notmeus,8,8,6
noticias,8,8,7
northwestern,8,8,8
nonurgent,8,8,8
noncompliance,8,8,7
nodding,8,8,8
noahits,8,8,8
noah,8,8,8
nikolovscience,8,7,7
nfl,8,8,8
nextdoor,8,8,8
newsroom,8,8,8
nevertrump,8,8,8
neurological,8,8,8
neumonía,8,8,6
nenshi,8,7,7
negotiate,8,8,8
negativity,8,8,8
nears,8,8,8
nbcs,8,8,8
nathanstall,8,8,8
natalia01mateo,8,8,8
nasa,8,7,7
narrator,8,8,8
médicaux,8,8,8
médias,8,8,8
médecine,8,8,8
muzzled,8,8,8
mucho,8,7,7
mourning,8,7,7
mot,8,8,8
moscowmitchslushfund,8,8,7
morir,8,6,6
morale,8,8,8
monthsthe,8,8,8
molded,8,8,8
mog7546,8,8,3
mmpadellan,8,8,8
misguided,8,8,8
ministère,8,7,6
million—yet,8,8,8
mika,8,8,8
midtolate,8,8,8
microsoft,8,8,8
michaelcraddo16,8,8,4
metropolitan,8,8,8
messwe,8,8,8
messing,8,8,8
membres,8,8,8
mejor,8,8,7
meditation,8,8,8
medicareforall,8,8,8
medevac,8,5,5
meaningfully,8,8,8
mcgill,8,7,7
mccarthy,8,8,8
mbees39,8,8,4
maxboot,8,8,8
materially,8,8,8
mater,8,8,8
matched,8,8,8
massacre,8,8,8
mashpee,8,8,8
martinbrampton,8,8,2
martha,8,8,8
margarita,8,6,6
marcus,8,8,7
marching,8,8,8
mandating,8,8,8
manchin,8,5,5
malabar,8,8,8
makechinapay,8,8,7
maire,8,8,7
mahan,8,8,7
mafia,8,7,7
madman,8,8,8
macleans,8,8,8
mackenzie,8,7,7
lucid,8,8,8
loudest,8,8,8
lori,8,8,8
looting,8,8,8
loot,8,8,8
loom,8,8,8
locates,8,8,8
lmfao,8,8,8
livingwithcovid,8,8,8
livebroadcasting,8,8,8
liu,8,8,8
litter,8,8,8
litalie,8,8,6
listing,8,8,8
linger,8,8,8
linda,8,8,8
lifelong,8,8,8
levine,8,8,8
leonaalleslev,8,8,6
lender,8,8,8
leilanifarha,8,8,5
lego,8,7,7
legendary,8,8,8
leech,8,8,8
lease,8,8,8
learnt,8,7,7
leaking,8,8,8
laundering,8,8,8
landon,8,8,8
labourer,8,8,8
laboratoire,8,8,8
labatt,8,7,7
kilmeade,8,8,3
kes,8,2,1
kellygrant1,8,8,8
keith,8,8,8
keepyourdistance,8,8,8
kate,8,8,8
kashmiri,8,8,7
jwgop,8,8,8
justinbieber,8,8,8
joyannreid,8,8,7
journée,8,8,8
joked,8,8,8
jointly,8,8,8
joelachenbach,8,8,8
jobprotected,8,8,8
jmcelroy,8,8,8
jiuerlily,8,7,1
jeune,8,8,8
jesse,8,8,8
jdawsey1,8,8,7
javits,8,8,8
jammed,8,8,8
jackposobiec,8,8,8
jackma,8,8,8
it…,8,8,8
istandwithtrudeau,8,8,7
islander,8,8,7
irvinetustin,8,8,8
irreplaceable,8,8,8
iranprotests,8,8,5
ipptv,8,6,1
inventor,8,8,8
intouchwit,8,8,8
interrupted,8,8,8
interpretation,8,8,8
internally,8,8,8
interconnected,8,8,7
installing,8,8,8
infxn,8,8,8
infecté,8,8,8
inexplicable,8,8,8
index,8,8,8
inconsistent,8,8,8
incomplete,8,8,8
incentive,8,8,8
incarceration,8,8,8
imprisonment,8,8,8
imposes,8,8,8
imaginecanada,8,8,6
imagination,8,7,7
illusion,8,8,8
ibadan,8,8,8
hébert,8,8,8
hurry,8,8,8
hunkered,8,8,8
hungarian,8,8,8
hubris,8,8,8
hq,8,8,8
hover,8,8,8
