Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
53066,9,9,8
4am,9,5,5
497,9,9,9
458,9,9,9
431,9,9,9
430,9,9,8
427,9,9,8
40km,9,9,7
408,9,9,9
4045,9,9,9
3get,9,9,1
377,9,9,9
371,9,9,9
37000,9,9,9
3500,9,8,8
342,9,9,8
320000,9,9,9
2️⃣,9,9,9
2pay,9,9,2
26th,9,9,9
2573,9,9,9
23andme,9,9,9
239,9,9,9
23208,9,9,9
22nd,9,9,9
2272,9,9,9
2170,9,9,9
2080,9,9,9
20200529,9,9,2
20200527,9,9,2
20200526,9,9,1
200pm,9,9,6
1increase,9,9,1
1at,9,9,9
1981,9,9,9
1976,9,9,9
1969,9,9,7
196,9,8,8
1956,9,9,9
1949,9,9,9
1800,9,9,9
157,9,9,9
1542,9,9,9
150billion,9,9,9
1504,9,9,9
139,9,9,9
130k,9,9,9
130000,9,9,8
12yearold,9,9,9
1235,9,8,8
113055,9,9,9
111k,9,9,9
10year,9,9,8
10b,9,9,9
104135,9,9,9
103k,9,9,9
0️⃣9️⃣8️⃣,9,9,8
025,9,9,9
🤚🏾taking,8,8,8
🛑attention,8,8,8
🚨🚨🚨satellite,8,8,8
🔗fr,8,8,8
🔗en,8,8,8
🇬🇧uk,8,8,8
🇨🇦🦠covid19canada,8,8,8
⁦robferguson1⁩,8,8,8
⁦nygovcuomo⁩,8,8,7
⁦mandelsun⁩,8,8,8
⁦janephilpott⁩,8,8,8
•the,8,5,5
—white,8,8,8
—coronavirus,8,8,8
—black,8,8,8
événements,8,8,7
évolution,8,8,7
évitable,8,8,8
étrangères,8,8,7
émeutes,8,8,7
éclairantes,8,8,8
área,8,8,7
zona,8,8,8
yycblm,8,8,8
yycbiz,8,8,4
ytd,8,8,3
yt,8,8,6
youranoncentral,8,8,8
youdidthat,8,8,8
xx,8,7,7
xmas,8,8,7
x22report,8,8,8
wwiii,8,8,8
ww2historygal,8,8,7
wurden,8,8,3
wtaf,8,8,8
wrath,8,8,8
wputin,8,8,8
worstpresidentever,8,8,6
worstcase,8,8,8
worsens,8,8,8
worldometer,8,8,7
worksafebc,8,8,7
workload,8,6,6
workingfromhome,8,8,8
woohoo,8,8,8
wld,8,7,7
withme,8,8,6
withfilesfrom,8,8,8
winnipegnews,8,8,6
widening,8,8,8
why,8,6,6
wholeofgovernment,8,8,8
wenotme,8,8,5
wendystephen,8,8,4
wellrespected,8,8,8
wellcome,8,8,5
weirdness,8,8,8
wei,8,5,5
wearmasks,8,8,7
wearable,8,8,8
wccp,8,8,8
warpspeed,8,8,8
ward20,8,8,3
ward19,8,8,3
ward14,8,8,2
walt,8,8,8
waitnever,8,8,8
wabaseemoong,8,6,3
vying,8,8,8
vulnerables,8,8,7
voodoo,8,8,7
voisins,8,8,8
você,8,6,5
vivid,8,7,7
vitesse,8,8,8
visière,8,8,8
virusesimmunity,8,8,6
vinita,8,8,4
vigueur,8,8,6
vigilancia,8,8,7
viernes,8,8,8
veiller,8,8,8
varying,8,8,8
varsity,8,7,7
varley,8,8,3
validated,8,8,8
vaincu,8,8,5
uturns,8,8,8
uspolitics,8,8,8
useabuse,8,8,8
urgencia,8,8,6
uphold,8,8,8
uphill,8,8,8
unwavering,8,8,8
unsustainable,8,8,8
unsettling,8,8,8
unscathed,8,8,6
unrealistic,8,8,8
unnamed,8,8,7
unlocked,8,8,8
unifortheunion,8,8,7
unfolded,8,8,8
unfamiliar,8,8,8
unending,8,8,8
undone,8,8,8
undisclosed,8,8,8
underwater,8,8,8
underused,8,8,8
underserved,8,8,8
underestimated,8,8,8
undercounts,8,8,8
ummmwellhe,8,8,8
ultra,8,8,8
ulema,8,8,8
ucalgarymed,8,8,7
tôt,8,8,8
tyrannie,8,8,6
typing,8,8,8
twitterverse,8,8,8
tweeps,8,8,8
tuvo,8,7,7
tuskegee,8,8,8
turdeau,8,8,4
tuning,8,8,6
tumultuous,8,8,8
ttcriders,8,8,7
tsx,8,8,7
truthmatters,8,8,8
trumprallyreturns,8,8,8
trumpdeathclock,8,8,8
trouveront,8,8,8
tripled,8,8,8
trenton,8,6,6
travaux,8,8,7
transformer,8,8,8
traditionally,8,8,7
tracking—has,8,8,8
touchée,8,8,8
totalement,8,8,8
tossing,8,8,8
tos,8,8,8
topnotch,8,8,8
tomilahren,8,8,8
toi,8,6,6
todd,8,8,7
tiptuesday,8,8,8
timmurtaugh,8,8,8
timescolonist,8,8,8
tilley,8,8,6
thwarted,8,8,8
thomas1774paine,8,8,8
thewestblock,8,8,6
thebigguy86,8,8,6
tfw,8,8,8
terry,8,8,8
terrilltf,8,8,6
terminated,8,8,8
terme,8,7,7
teresa,8,8,7
tercer,8,8,8
tentative,8,8,8
tentacle,8,8,8
tenir,8,8,6
temples😑,8,8,8
televised,8,8,8
telangana,8,7,3
teeming,8,8,8
tedwheeler,8,8,8
technologie,8,8,8
teachin,8,8,7
taskforce,8,8,8
tasked,8,8,8
tarnished,8,8,8
tarekfatah,8,8,8
tar,8,8,8
taoiseach,8,6,4
tamrobinson1966,8,8,6
tak,8,7,5
taiwanincanada,8,8,7
tailor,8,8,8
tactical,8,8,8
tabbara,8,7,7
synthesis,8,6,6
syndicats,8,7,6
symphony,8,7,7
sympathetic,8,8,8
sycophantic,8,8,8
sword,8,7,7
swarm,8,7,7
swallow,8,8,8
swabs😳,8,8,8
swabs—but,8,8,8
surmonter,8,8,8
surgeongeneral,8,8,7
supremists,8,8,6
supportsmallbusiness,8,8,6
supervisor,8,8,8
sundaymotivation,8,8,6
summarizes,8,8,8
suggère,8,8,8
subvoyeur,8,8,7
subsidiesso,8,8,8
subscriber,8,8,7
stéphane,8,8,7
styra,8,8,8
stubbornly,8,8,8
striving,8,8,8
strive,8,8,8
stride,8,8,8
strategize,8,8,8
stop💪💙😉,8,8,8
stockwellday,8,8,8
stockholm,8,8,6
stigmatizing,8,8,6
sthole,8,8,8
stevefda,8,8,4
steel,8,8,6
statut,8,8,7
srsadvocatebc,8,8,7
squeezed,8,8,8
spurred,8,8,8
spousal,8,8,8
spilling,8,8,8
spice,8,8,8
specialized,8,8,8
spainitaly,8,8,5
spadina,8,8,8
spade,8,5,5
spacious,8,8,8
spa,8,8,8
souvenir,8,8,8
sourcing,8,7,7
soup,8,8,8
souligne,8,8,8
soulcycle,8,8,8
sospechosas,8,8,7
sorrow,8,8,6
sophisticated,8,8,8
sonyasavages,8,8,8
somerset,8,7,6
solidarité,8,8,8
solicitor,8,8,8
socializing,8,8,8
soberlook,8,8,6
snuck,8,8,8
snippet,8,8,8
smoulder,8,8,8
smoother,8,8,8
smoker,8,8,7
smelled,8,8,8
smearing,8,8,7
smartdissent,8,8,7
slowwalking,8,8,8
slashing,8,8,8
slamming,8,8,8
skilled,8,8,8
sketchy,8,8,8
sitewide,8,8,8
siriusxm,8,8,6
siren,8,8,8
singlesite,8,8,8
simplify,8,8,8
siguen,8,8,8
sierrasil,8,8,8
sicknotweak,8,8,7
shudder,8,8,8
shirk,8,8,8
sherry,8,8,7
shat,8,8,8
sharpie,8,7,7
sharon,8,7,5
sharleenstewart,8,8,8
sfu,8,6,6
sexcounseling,8,7,6
sentoso,8,8,7
sens,8,8,8
senegal,8,7,6
senatorromney,8,8,2
semer,8,8,8
selley,8,8,8
selfreported,8,8,8
selfinterest,8,8,8
selfdestruct,8,8,8
seguro,8,8,8
segundo,8,8,6
seeded,8,8,7
securing,8,8,8
secteurs,8,8,8
secretario,8,8,5
sebibron,8,8,4
screened,8,8,8
scotlynn,8,8,7
scholarship,8,7,7
scc,8,8,8
scarf,8,8,8
scaling,8,8,8
scalelets,8,8,8
savaged,8,8,8
saulttogether,8,8,1
satanic,8,8,8
santépubliquemtl,8,8,6
sanitiser,8,8,7
sanitarios,8,8,8
sanilabs,8,8,8
salvadoreños,8,8,2
salesforce,8,8,7
saison,8,8,7
saintly,8,8,8
sagit,8,8,7
sadiq,8,8,7
récents,8,8,7
russo,8,8,8
roypentland,8,8,6
ronwyden,8,8,8
romanian,8,8,8
roman,8,8,6
rollout,8,7,6
rohanrgupta,8,7,2
rodney,8,8,5
rodent,8,8,8
robar,8,8,5
roadblock,8,8,8
rivers30,8,8,7
rite,8,8,8
ripple,8,8,8
ripe,8,8,8
revival,8,7,7
revisit,8,8,8
revising,8,8,8
retournent,8,8,8
restructuring,8,8,8
resting,8,8,8
restaurantbars,8,8,8
responsabilidade,8,8,6
respectively,8,8,8
respectable,8,8,8
reshaping,8,8,7
reportedtweeted,8,4,4
reporte,8,7,6
repay,8,8,8
rend,8,8,7
removetrumpnow,8,8,7
remotework,8,8,7
relates,8,8,8
rejecting,8,8,8
reinforced,8,8,7
rehausser,8,8,8
regretfully,8,8,4
regarder,8,8,8
refinery29,8,8,8
redcrosscanada,8,8,8
recycle,8,8,8
recurring,8,8,8
reconciled,8,8,7
reclassified,8,8,8
recevront,8,8,7
receipt,8,8,8
recallkenney,8,8,1
rebate,8,6,6
reallife,8,8,8
realiza,8,8,7
reaidonaidtripe,8,8,7
rcdso,8,8,4
rayonnement,8,8,8
raving,8,8,8
rapporte,8,8,8
rappelez,8,8,7
randy,8,7,7
rampage,8,8,8
raged,8,8,8
radiation,8,8,7
racetrack,8,8,8
rabid,8,8,8
quieter,8,8,8
quen,8,7,5
quell,8,8,8
quartier,8,8,6
quando,8,7,7
qualquer,8,7,6
qualifying,8,8,8
qatar,8,7,6
qanons,8,8,8
q2,8,8,8
purge,8,8,8
purchasing,8,8,8
punk,8,8,7
punjabi,8,8,7
puisque,8,8,7
psweek2020,8,8,5
ps2,8,8,8
prévu,8,8,7
préserver,8,8,7
présentez,8,8,8
provisional,8,7,7
proudparamedic,8,8,5
protests—and,8,8,7
protestas,8,8,8
pronto,8,8,8
prolockdown,8,8,8
progression,8,8,8
profjmclaughlin,8,8,7
professionnel,8,7,4
professeur,8,8,8
pritipatel,8,8,8
prises,8,8,7
priainc,8,8,1
presstitutes,8,8,8
presided,8,8,8
prescribe,8,8,8
prepping,8,7,6
preposterous,8,8,8
preordered,8,8,8
precursor,8,8,8
precariously,8,8,8
pratiquer,8,8,8
pout,8,5,5
poursuites,8,7,6
poursuite,8,8,8
posse,8,8,8
populace,8,8,8
popolo,8,8,8
poll™️,8,8,8
policeinvolved,8,8,8
pole,8,7,7
poisoning,8,8,8
poised,8,8,8
poignant,8,8,8
podría,8,8,8
poches,8,8,8
plusfortsensemble,8,8,7
plupart,8,8,8
pleasant,8,8,8
playbook—which,8,8,8
plateau8,8,8,7
plaque,8,8,8
plantão,8,7,3
planetzettler,8,8,1
planeta,8,7,7
plandiscussionideas,8,8,8
plagued,8,8,8
pivoting,8,8,8
pivoted,8,8,8
pint,8,6,4
pillaging,8,8,8
pilgrimage,8,8,7
pico,8,8,8
physiological,8,8,8
pho,8,7,7
philanthropy,8,7,6
pheuk,8,8,5
pesky,8,8,8
perpetrate,8,8,8
perceives,8,8,8
penny17q,8,8,8
pennsylvanian,8,8,5
pendejo,8,7,7
penalized,8,8,5
peelschools,8,8,7
pdrobertson,8,8,7
pb,8,7,4
paw,8,8,8
paulbcarroll,8,8,1
patriotism,8,8,8
patrickdery,8,8,8
pathogenic,8,8,4
passant,8,8,8
parmi,8,8,7
parece,8,8,8
parcel,8,8,8
paranoid,8,8,8
pandemichit,8,8,8
pajalic,8,8,8
paging,8,8,8
oyo11,8,8,7
overtaking,8,8,8
overrepresented,8,8,8
overreach,8,8,8
overly,8,8,8
overload,8,8,8
ouverture,8,8,8
ouvertes,8,8,7
ouverte,8,8,7
out—now,8,8,8
outweighs,8,8,7
ottawapolice,8,8,7
oslerhealth,8,8,8
osfi,8,8,7
orwell,8,8,7
opted,8,8,8
opioids,8,8,8
ophaontario,8,8,7
oph,8,8,8
operates,8,8,8
openthedamnprovince,8,8,8
opendemocracy,8,8,6
oott,8,8,8
ontpoli,8,8,7
onecc,8,8,8
ondo4,8,8,7
onassignmentmsnbc,8,8,8
olivianj,8,8,1
ojalá,8,8,7
ohrc,8,8,5
ogun108,8,8,7
ogbongbemiga,8,8,8
officialmasisi,8,8,7
oder,8,7,4
observational,8,8,7
objected,8,8,8
oak,8,8,8
nzhumanrights,8,8,8
nwapowerrr,8,8,5
nun,8,8,7
nuestras,8,8,7
nshealth,8,8,8
novavax,8,6,5
novak,8,8,6
northwestern,8,8,8
northumberland,8,6,5
nont,8,8,8
nonsocial,8,8,8
nonsafe,8,8,8
noncompliance,8,8,8
noncanadians,8,8,1
noirs,8,8,7
nog,8,7,2
noch,8,8,6
nnorom,8,8,8
nineyearold,8,8,8
niknanos,8,8,7
nighttr37778537,8,8,7
nicotine,8,7,7
neverforget,8,8,8
neutralizing,8,8,7
neuropsych,8,8,8
networkgal,8,8,7
neglecting,8,8,8
nederland,8,8,3
ncc,8,8,8
nayabharat,8,8,1
natesilver538,8,8,4
nasarawa1,8,8,7
nanos,8,8,7
nam,8,8,8
nailed,8,8,8
nacto,8,8,7
myers,8,8,8
mutually,8,8,8
mutated,8,8,8
murieron,8,7,7
munition,8,8,8
multigeneratioal,8,8,8
mull,8,8,8
muito,8,8,8
muere,8,8,8
mtlville,8,8,8
msmds,8,4,4
mrslyonslibrary,8,8,2
mri,8,7,7
mrhteacher,8,8,2
morte,8,8,8
mortal,8,8,7
morir,8,7,6
morena,8,8,6
monicker,8,8,8
mongolia,8,5,5
molecule,8,6,6
mmeaston,8,8,2
missliz71,8,8,1
miscalculation,8,8,8
minster,8,8,7
minpres,8,8,3
minimumwage,8,8,8
mingle,8,8,8
miner,8,8,8
minder,8,6,3
milwaukee,8,7,7
milder,8,8,8
miketurzai,8,8,8
mikeharrisjrpc,8,8,5
michelletate821,8,8,1
michel,8,8,8
michaelfordto,8,8,8
michaelemann,8,8,6
mhday2020,8,8,8
metpoliceuk,8,7,7
metoo,8,8,7
mercifully,8,8,8
mentioning,8,8,8
mendes,8,4,3
mei,8,8,7
meguybertrand,8,8,6
medstudenttwitter,8,8,4
medicina,8,7,5
medicamentos,8,8,7
medellín,8,8,7
mccarthyism,8,8,8
mbotontario,8,8,6
mben86,8,8,1
maximumpressure,8,8,7
mathbernier,8,8,6
massé,8,8,8
massing,8,8,8
marxism,8,8,8
marthamcsally,8,8,8
marshatkelly,8,8,2
marshal,8,8,8
marseille,8,8,7
markparalovos,8,8,5
marklevinenyc,8,7,7
markgerretsen,8,8,6
mantiene,8,8,7
mandating,8,8,8
malice,8,8,8
malcolm,8,8,8
makeover,8,8,8
mailing,8,8,8
maher,8,7,7
magufuli,8,8,8
magnitsky,8,8,8
magas,8,8,8
madison,8,6,6
mac,8,8,8
lévolution,8,8,7
lyric,8,8,8
lurking,8,8,8
lunette,8,8,8
luna,8,8,8
lue,8,7,4
ltcf,8,8,7
lrt,8,8,7
loyalist,8,8,8
loyal,8,8,8
lowtech,8,8,8
lori,8,8,8
lorganisation,8,8,5
lookout,8,8,8
logistic,8,8,2
logically,8,8,7
lockhimup,8,8,8
lockdownway,8,8,8
localupdate,8,8,3
locallove,8,8,7
localgov,8,8,2
loathe,8,8,8
liée,8,8,7
listener,8,8,8
liquidity,8,8,8
lipstick,8,8,8
lightly,8,8,8
lightfoot,8,8,8
lighter,8,8,8
lieslieslies,8,8,8
liemtl,8,8,2
liberating,8,8,8
liberallogic,8,8,8
lhydroxychloroquine,8,8,8
lgtbq,8,8,8
lgbtq2,8,8,8
levée,8,8,8
levy,8,8,8
lestweforget,8,8,8
leopard,8,7,7
lem,8,8,8
leeds,8,7,5
lebron,8,4,3
layered,8,8,8
lavage,8,8,8
laurie,8,8,8
laurat19,8,8,2
lash,8,8,8
lanthier,8,8,7
langar,8,8,8
laissez,8,8,8
lagos170,8,8,7
laccès,8,8,7
kvarley800,8,8,3
kroger,8,5,5
kristylee,8,8,3
kooky,8,8,8
kongers,8,8,4
know…,8,8,8
kes,8,4,2
kebbi6,8,8,7
katrinaaclarke,8,8,3
katrina,8,8,8
katie,8,8,8
kashmiri,8,7,6
kariharding9,8,8,2
kano16,8,8,7
kanata,8,8,8
kamvtv,8,8,5
justrecoveryforall,8,8,6
justifiably,8,8,8
june6th,8,8,8
judged,8,8,8
joker,8,8,8
jointlowest,8,8,8
joindre,8,8,8
johntravolta,8,8,1
johnrockdoc,8,8,4
jogging,8,8,8
joey,8,8,8
joachim,8,8,7
jimcramer,8,8,7
jill,8,8,8
jigawa26,8,8,7
jeune,8,8,8
janvier,8,8,8
janicedean,8,7,7
jailing,8,8,8
itmail,8,8,8
islander,8,8,7
irritating,8,8,8
inégalités,8,8,8
involuntary,8,8,8
invisibles,8,8,7
interviewing,8,8,8
interval,8,8,7
intertwined,8,8,7
interacting,8,8,8
intellectually,8,8,8
instantanément,8,8,8
instagay,8,8,3
inspq,8,8,8
inspected,8,8,8
insolvency,8,8,7
inn,8,8,8
inhumain,8,8,6
ingenuity,8,8,7
informação,8,6,5
informationen,8,7,5
infizierte,8,6,1
infiltration,8,8,8
incurred,8,8,8
incluyendo,8,8,8
inclass,8,8,6
inactive,8,8,8
imss,8,7,5
impôt,8,8,8
impermissible,8,8,8
impeachtrump,8,8,8
impairment,8,8,7
imo15,8,8,7
immunisation,8,8,8
illustrate,8,8,8
ile,8,8,3
ihmeuw,8,8,6
ignominious,8,8,8
idées,8,8,8
idu,8,8,8
idc,8,6,5
iamcelinacc,8,8,6
hyperbole,8,8,8
hydroxychloriquine,8,8,8
hussein,8,8,8
humbled,8,8,8
hubiera,8,6,5
hqca,8,8,8
hovering,8,8,8
hounding,8,8,8
hostility,8,8,8
hospice,8,8,8
honouring,8,8,8
homophobia,8,7,6
homicidally,8,8,4
homework,8,8,8
holyday,8,8,6
hn,8,8,8
hmcphersonmp,8,8,6
hkrassenstein,8,8,7
hilariously,8,8,8
hijab,8,6,6
higgins,8,8,6
hesistated,8,8,8
hero❤️💙🙏also,8,8,8
here👉,8,8,8
herbert,8,8,8
herbal,8,7,7
hepatitis,8,8,7
henderson,8,8,8
hemorrhaging,8,8,8
helper,8,8,8
heller,8,8,8
helenwhately,8,7,5
heinous,8,8,8
heatwarning,8,8,8
healthylifestyle,8,8,2
hbcu,8,8,8
haven,8,8,7
haunting,8,8,8
hashtags,8,6,5
harsher,8,8,4
harass,8,8,8
happier,8,8,8
hampered,8,8,8
hamiltondurham,8,8,8
hamcommfdn,8,8,5
hain,8,8,6
hacking,8,8,8
haciendo,8,8,7
hacia,8,8,8
gutting,8,8,8
guatemala,8,8,8
gt100000,8,4,4
groupes,8,8,8
groan,8,8,8
griffjenkins,8,8,8
gregggonsalves,8,7,7
greeted,8,8,6
greennewdeal,8,8,7
greenies,8,8,7
grandstanding,8,8,8
grandkids,8,8,8
grahamctv,8,8,7
graduation2020,8,8,8
grabbing,8,8,7
gps,8,6,5
govkemp,8,8,8
governmentbacked,8,8,8
gottlieb,8,8,8
goto,8,8,8
gopbetrayedamerica,8,8,7
goodnews,8,8,7
gojoe2020,8,8,8
godgiven,8,8,8
gmcanada,8,8,7
glow,8,8,8
glovesoh,8,8,8
glott77,8,8,1
gloom,8,8,8
globalgoals,8,8,6
gin,8,8,8
ghgs,8,8,8
ghg,8,8,8
genomealberta,8,8,8
genom,8,8,1
gemeldet,8,6,1
gehrig38,8,8,1
gawd,8,8,8
gauguin,8,4,3
gauge,8,8,8
gateway,8,8,8
garner,8,7,7
gadsaad,8,8,8
führer,8,7,7
futurism,8,8,4
fuk,8,8,8
fuerza,8,8,6
fucktard,8,8,5
fucken,8,8,8
friston,8,8,6
fried,8,8,7
frenzy,8,8,8
freerealitywinnernow,8,8,8
fraught,8,8,8
franksbullitts,8,8,8
francois,8,8,6
franchi,8,8,6
framed,8,8,8
fotos,8,8,6
formerly,8,8,8
foia,8,8,8
flyer,8,8,7
flouted,8,8,8
flout,8,8,8
flopped,8,8,8
floating,8,8,8
flipping,8,8,7
flesh,8,8,7
fkng,8,8,8
fking,8,8,8
firmly,8,8,8
financières,8,8,6
filth,8,5,5
fest,8,8,8
fermé,8,8,8
ferme,8,8,8
fct26,8,8,7
fazer,8,8,8
fawning,8,8,8
faucis,8,8,8
fatemperor,8,8,7
fallacy,8,8,7
faked,8,8,7
fais,8,8,8
fairquestions,8,8,8
fairer,8,8,8
fab,8,8,8
faa,8,8,8
extraordinarily,8,8,8
exploreon,8,8,7
explored,8,8,8
expenditure,8,8,8
expansive,8,8,8
exmi6,8,8,8
excrement,8,8,8
ewarren,8,8,7
everytime,8,8,8
everest,8,6,6
eval,8,8,8
ev,8,8,5
estás,8,8,5
estadounidenses,8,6,5
essence,8,8,8
espérons,8,8,8
espace,8,8,7
esglaude,8,8,8
esas,8,8,7
ersten,8,8,6
errand,8,8,8
epidemiologic,8,8,8
epidemiccpcisoverparty,8,8,8
envoyé,8,8,7
envious,8,8,8
entertaining,8,8,8
enshrine,8,8,8
endroit,8,8,7
endpoint,8,6,4
endeavour,8,8,8
endangerment,8,8,8
encountered,8,8,8
enablers,8,8,7
emulate,8,8,8
empresa,8,8,7
empleos,8,8,7
emmmacfarlane,8,8,7
emmanuel,8,8,8
embedded,8,8,8
embargo,8,8,8
eltraderm,8,8,8
elaine,8,8,8
ekiti1,8,8,7
ejemplo,8,8,7
egaylity,8,8,1
effortcollectif,8,8,6
effing,8,7,7
educannotwait,8,8,1
edo33,8,8,7
edit,8,8,8
edharari,8,8,4
ecuadorian,8,5,5
echoing,8,8,8
ebonyi49,8,8,7
détresse,8,8,8
dérives,8,8,8
déplore,8,8,3
déclaration,8,8,7
dwnews,8,8,6
durch,8,7,6
durability,8,8,8
dunk,8,8,8
dumber,8,8,8
dubai,8,8,7
drvox,8,8,6
drvivians,8,8,6
drpchouinard,8,7,2
drool,8,8,8
drmikeryan,8,8,8
drlindamd,8,8,4
drjudyrules,8,8,8
drfullertonmpps,8,8,8
dread,8,8,8
drank,8,8,8
downsize,8,8,8
doute,8,8,7
douchebag,8,8,7
douche,8,8,7
doublestandard,8,8,8
dosage,8,8,8
donna,8,8,8
domingo,8,8,8
domicile,8,7,6
docile,8,8,8
distrust,8,8,8
distraught,8,8,8
distancingweve,8,8,8
dissenting,8,8,8
disruptive,8,8,8
disproportionally,8,8,7
dispose,8,8,8
displacement,8,8,7
disinfection,8,8,8
disenchanted,8,8,8
disait,8,8,8
diplomatico,8,8,8
ding,8,3,3
diminishes,8,8,8
diluted,8,8,7
digitalhealth,8,8,6
difícil,8,8,8
diferentes,8,7,4
dichotomy,8,8,8
diameter,8,8,8
diallo,8,8,8
devraient,8,8,8
devisridhar,8,8,5
deutschland,8,5,2
detriment,8,8,7
deterioration,8,8,8
deter,8,8,8
detecting,8,8,7
detectar,8,8,8
detain,8,8,8
destabilization,8,8,7
derecho,8,8,8
deported,8,8,8
dentiste,8,8,7
demoninthecrowd,8,8,8
delta20,8,8,7
delicate,8,8,8
delbigtree,8,8,6
deja,8,8,8
defundsoros,8,8,2
definite,8,8,8
defer,8,8,8
defenseless,8,8,8
deepens,8,4,4
decried,8,8,8
daytoday,8,8,8
davidmweissman,8,8,6
dataset,8,8,5
daly,8,7,7
dalhousieu,8,8,7
daide,8,8,7
dahliakurtz,8,8,6
côtedesneiges–notredamedegrâce,8,8,3
czech,8,8,8
cy,8,8,4
cuthand,8,8,8
custom,8,8,8
cushion,8,8,7
curtail,8,8,8
cupw,8,8,5
cunt,8,8,8
cumplir,8,8,5
ctvkitchener,8,8,7
ctvavisfavaro,8,7,7
création,8,8,7
crybaby,8,8,8
crowdsourcing,8,8,7
credential,8,8,8
cranking,8,8,8
crackmacs,8,8,7
crab,8,8,8
cpes,8,8,8
covidtoronto,8,8,8
covidconversations,8,8,6
covidab,8,8,8
covid9,8,7,7
covid19usa,8,8,5
covid19us,8,8,7
covid19linked,8,8,8
cov2,8,8,8
courier,8,8,8
counterfeit,8,8,7
counseling,8,8,8
costume,8,8,8
coronavirus…,8,8,7
coronavirusinpakistan,8,8,6
coronalockdown,8,8,8
cornwall,8,7,5
cordoned,8,8,8
conversion,8,8,8
contrepouvoir,8,8,8
contactless,8,8,7
consumersos,8,8,7
constituency,8,8,8
consortium,8,7,7
consciousness,8,8,8
connaissez,8,8,6
confirme,8,8,8
confirmamos,8,8,4
confinamiento,8,8,7
confession,8,8,8
condoned,8,8,8
conceal,8,8,8
comunidad,8,8,7
compoundingpharmacy,8,8,1
complicates,8,8,4
communitybased,8,8,8
commune,8,8,7
commencer,8,8,8
commemorating,8,8,8
commemorate,8,8,7
comfortably,8,8,8
comfortablesafe,8,8,8
combining,8,8,8
collaborer,8,8,7
col,8,8,6
coinciding,8,8,8
coin,8,7,7
cohosted,8,8,8
cnds,8,8,7
clubmerivale,8,8,8
cllrainslie,8,8,4
classification,8,8,8
classical,8,6,6
classe,8,8,7
claro,8,8,7
civics,8,8,6
citymelanie,8,8,5
cifar,8,6,4
chyna,8,8,7
chomping,8,8,8
chloroacetophenone,8,8,8
chinahumanrights,8,8,4
chiming,8,8,8
cherielle100,8,8,5
chennai,8,7,6
cheered,8,8,8
checkin,8,8,8
changé,8,8,6
chalk,8,8,8
chainsaw,8,8,8
ch167,8,8,4
cfifekw,8,8,7
centros,8,7,6
census,8,7,7
celiafarber,8,4,4
cdntech,8,8,5
cdcmmwr,8,8,6
ccpa,8,8,7
ccohs,8,8,8
cbsmovienight,8,8,1
cbo,8,8,8
cbcsunday,8,8,8
cbcns,8,8,8
cbcfletch,8,7,3
cave,8,7,7
caulfield,8,8,8
catsoftwitter,8,8,6
cathymcleod,8,8,8
cashing,8,8,8
caseworker,8,8,8
casesdrtedros,8,8,8
carnival,8,7,7
carlaw,8,6,2
carer,8,7,7
capsule,8,8,8
capsfan,8,8,1
candid,8,8,8
canal,8,7,6
canadasworstserialkillers2020,8,8,3
canadahomeworkhelp,8,8,7
campbelltonrestigouche,8,8,7
camilla,8,8,5
camel,8,8,8
calming,8,8,8
calgarybuilt,8,8,8
calendrier,8,8,4
caledon,8,8,7
cadns,8,8,8
bébé,8,8,7
bylenasun,8,8,8
buylocal,8,8,8
bungee,8,8,7
bruceanderson,8,8,7
brote,8,7,6
brooke,8,8,8
broadly,8,8,8
brighter,8,8,8
briefingbingo,8,8,1
bridal,8,8,8
breastmilk,8,6,4
brant,8,7,7
bramptontransit,8,8,5
bramptonecodev,8,8,8
brainless,8,8,8
bradfordpearson,8,8,7
bourse,8,8,8
borno8,8,8,7
borno11,8,8,7
bopinion,8,8,6
boomer,8,8,8
bonniehenry,8,8,8
bonnes,8,8,8
bnnbloomberg,8,8,7
bluff,8,8,8
bluestarzone,8,8,8
bloquant,8,8,8
bloom,8,8,8
blitz,8,8,7
blindly,8,8,8
bldg,8,7,2
blanc,8,7,7
blackout,8,8,6
blacklivesmattered,8,8,8
blacklives,8,8,8
blackfacepm,8,8,8
bir,8,7,4
bilingual,8,8,8
bikeways,8,6,6
bigoted,8,8,8
bigdata,8,8,6
bienêtre,8,8,7
bgirl0001,8,8,7
bexte,8,8,8
beverly,8,8,8
betsydevosed,8,7,7
beststephen,8,8,7
bernjordanmp,8,7,6
benefitted,8,8,8
benefited,8,8,8
bella,8,8,8
believable,8,8,7
bekind,8,8,8
beck,8,8,8
beacon,8,8,8
bcap,8,6,5
bauchi69,8,8,7
bathed,8,8,8
baskin,8,8,8
basicincomecdn,8,8,8
bardishkw,8,8,7
barbie,8,7,7
barbaric,8,8,8
banging,8,8,7
bandit,8,6,6
bald,8,6,6
baker,8,7,7
backcountry,8,7,7
a…,8,8,7
ayushman,8,5,3
ayudar,8,8,8
ay,8,8,8
axed,8,8,8
avoids,8,8,8
avert,8,8,8
autobus,8,8,6
autismspeakscanada,8,8,2
aunque,8,8,6
attribuée,8,8,8
attention👉the,8,8,8
attente,8,8,8
attendre,8,8,8
atteints,8,8,7
atrocious,8,8,8
atmosphere,8,8,8
